File;Begin Time - hh:mm:ss.ms;Trial;Part;Subject;Scope;Words;Gesture;Dimension;Handshape;N Hands;Comment;Speech;Translation;comment;Grammar;General comments;
tur24;00:21:14.900;;2;;;;;;;;;Biraz kalin;A little thick;;;;
tur24;00:21:15.445;;2;;;kalin;;;;;;Biraz kalin;A little thick;;;;
tur24;00:21:15.445;;2;;;kalin;;;;;;Biraz kalin;A little thick;;;;
tur24;00:21:29.466;23;;;;;;;;;;;;;;;
tur24;00:21:29.466;23;;;;;;;;;;;;;;;
tur24;00:21:41.785;23;1;none;Thickness;;;;;;;Cok kalin;Very thick;;;;
tur24;00:21:41.785;23;1;none;Thickness;;;;;;;Cok kalin;Very thick;;;;
tur24;00:21:42.144;23;1;none;Thickness;kalin;1;none;narrow grip;1;;Cok kalin;Very thick;;;;
tur24;00:21:42.144;23;1;none;Thickness;kalin;1;none;narrow grip;1;;Cok kalin;Very thick;;;;
tur24;00:21:48.224;23;2;sound;Thickness;;;;;;;Ikincisi kadin sesi, bÌ¦yle cok tiz, incecik bir ses;The second one, a female voice, is like very shrill, a very thin sound;;;;
tur24;00:21:48.224;23;2;sound;Thickness;;;;;;;Ikincisi kadin sesi, bÌ¦yle cok tiz, incecik bir ses;The second one, a female voice, is like very shrill, a very thin sound;;;;
tur24;00:21:52.090;23;2;sound;Thickness;incecik;1;none;narrow grip;1;;Ikincisi kadin sesi, bÌ¦yle cok tiz, incecik bir ses;The second one, a female voice, is like very shrill, a very thin sound;;incecik = ince + diminuative;;
tur24;00:21:52.090;23;2;sound;Thickness;incecik;1;none;narrow grip;1;;Ikincisi kadin sesi, bÌ¦yle cok tiz, incecik bir ses;The second one, a female voice, is like very shrill, a very thin sound;;incecik = ince + diminuative;;
tur25;00:01:31.100;1;;;;;;;;;;;;;;;
tur25;00:01:31.100;1;;;;;;;;;;;;;;;
tur25;00:01:32.612;1;1;none;Thickness;;;;;;;Ikincisi cok az daha ince;The second one is a very little bit more thin;;;;
tur25;00:01:32.612;1;1;none;Thickness;;;;;;;Ikincisi cok az daha ince;The second one is a very little bit more thin;;;;
tur25;00:01:34.095;1;1;none;Thickness;ince;1;none;narrow grip;1;;Ikincisi cok az daha ince;The second one is a very little bit more thin;;;;
tur25;00:01:34.095;1;1;none;Thickness;ince;1;none;narrow grip;1;;Ikincisi cok az daha ince;The second one is a very little bit more thin;;;;
tur25;00:02:08.250;;;;;;;;;;Nothing in trial 2;;;;;;
tur25;00:02:08.250;;;;;;;;;;Nothing in trial 2;;;;;;
tur25;00:04:38.360;3;;;;;;;;;;;;;;;
tur25;00:04:38.360;3;;;;;;;;;;;;;;;
tur25;00:04:39.019;3;1;none;Thickness;;;;;;;Iste bu da mesela en ince ve en kalini gibi;And this is like for example the most thin and the most thick one;;;;
tur25;00:04:39.019;3;1;none;Thickness;;;;;;;Iste bu da mesela en ince ve en kalini gibi;And this is like for example the most thin and the most thick one;;;;
tur25;00:04:40.265;3;1;none;Thickness;ince;0;;;;;Iste bu da mesela en ince ve en kalini gibi;And this is like for example the most thin and the most thick one;;;;
tur25;00:04:40.265;3;1;none;Thickness;ince;0;;;;;Iste bu da mesela en ince ve en kalini gibi;And this is like for example the most thin and the most thick one;;;;
tur25;00:04:40.866;3;1;none;Thickness;kalin;0;;;;;Iste bu da mesela en ince ve en kalini gibi;And this is like for example the most thin and the most thick one;;kalini = thick + accusative;;
tur25;00:04:40.866;3;1;none;Thickness;kalin;0;;;;;Iste bu da mesela en ince ve en kalini gibi;And this is like for example the most thin and the most thick one;;kalini = thick + accusative;;
tur25;00:04:52.412;;2;;;;;;;;;Bu da mesela en ince ve en kalin;And this is for example the most thin and the most thick;;;;
tur25;00:04:52.412;;2;;;;;;;;;Bu da mesela en ince ve en kalin;And this is for example the most thin and the most thick;;;;
tur25;00:04:53.514;;2;;;ince;;;;;;Bu da mesela en ince ve en kalin;And this is for example the most thin and the most thick;;;;
tur25;00:04:53.514;;2;;;ince;;;;;;Bu da mesela en ince ve en kalin;And this is for example the most thin and the most thick;;;;
tur25;00:04:54.203;;2;;;kalin;;;;;;Bu da mesela en ince ve en kalin;And this is for example the most thin and the most thick;;;;
tur25;00:04:54.203;;2;;;kalin;;;;;;Bu da mesela en ince ve en kalin;And this is for example the most thin and the most thick;;;;
tur25;00:05:44.638;4;;;;;;;;;;;;;;;
tur25;00:05:44.638;4;;;;;;;;;;;;;;;
tur25;00:06:06.965;;1;;;;;;;;;Ikincisi yine kalin;The second one is again thick;;;;
tur25;00:06:06.965;;1;;;;;;;;;Ikincisi yine kalin;The second one is again thick;;;;
tur25;00:06:07.875;;1;;;kalin;;;;;;Ikincisi yine kalin;The second one is again thick;;;;
tur25;00:06:07.875;;1;;;kalin;;;;;;Ikincisi yine kalin;The second one is again thick;;;;
tur25;00:06:08.677;;2;;;;;;;;;Ilki daha ince;The first one is more thin;;;;
tur25;00:06:08.677;;2;;;;;;;;;Ilki daha ince;The first one is more thin;;;;
tur25;00:06:09.432;;2;;;ince;;;;;;Ilki daha ince;The first one is more thin;;;;
tur25;00:06:09.432;;2;;;ince;;;;;;Ilki daha ince;The first one is more thin;;;;
tur25;00:06:21.318;5;;;;;;;;;;;;;;;
tur25;00:06:21.318;5;;;;;;;;;;;;;;;
tur25;00:06:43.779;;1;;;;;;;;;Bu daha ince;This one is more thin;;;;
tur25;00:06:43.779;;1;;;;;;;;;Bu daha ince;This one is more thin;;;;
tur25;00:06:44.949;;1;;;ince;;;;;;Bu daha ince;This one is more thin;;;;
tur25;00:06:44.949;;1;;;ince;;;;;;Bu daha ince;This one is more thin;;;;
tur25;00:07:15.998;6;;;;;;;;;;;;;;;
tur25;00:07:15.998;6;;;;;;;;;;;;;;;
tur25;00:08:15.152;;1;;;;;;;;;Biri daha kalin, ilki daha kalin;One is more thick, the first one is more thick;;;;
tur25;00:08:15.152;;1;;;;;;;;;Biri daha kalin, ilki daha kalin;One is more thick, the first one is more thick;;;;
tur25;00:08:15.698;;1;;;kalin;;;;;;Biri daha kalin, ilki daha kalin;One is more thick, the first one is more thick;;;;
tur25;00:08:15.698;;1;;;kalin;;;;;;Biri daha kalin, ilki daha kalin;One is more thick, the first one is more thick;;;;
tur25;00:08:17.208;;2;;;;;;;;;Digeri daha ince, ikincisi;The other one is more thin, the second one;;;;
tur25;00:08:17.208;;2;;;;;;;;;Digeri daha ince, ikincisi;The other one is more thin, the second one;;;;
tur25;00:08:17.872;;2;;;ince;;;;;;Digeri daha ince, ikincisi;The other one is more thin, the second one;;;;
tur25;00:08:17.872;;2;;;ince;;;;;;Digeri daha ince, ikincisi;The other one is more thin, the second one;;;;
tur25;00:08:31.678;7;;;;;;;;;;;;;;;
tur25;00:08:31.678;7;;;;;;;;;;;;;;;
tur25;00:08:32.472;7;1;none;Thickness;;;;;;;Ilki cok daha ince;The first one is much more thin;;;;
tur25;00:08:32.472;7;1;none;Thickness;;;;;;;Ilki cok daha ince;The first one is much more thin;;;;
tur25;00:08:33.389;7;1;none;Thickness;ince;0;;;;;Ilki cok daha ince;The first one is much more thin;;;;
tur25;00:08:33.389;7;1;none;Thickness;ince;0;;;;;Ilki cok daha ince;The first one is much more thin;;;;
tur25;00:08:34.052;7;2;none;Thickness;;;;;;;Ikincisi kalin ;The second one is thick;;;;
tur25;00:08:34.052;7;2;none;Thickness;;;;;;;Ikincisi kalin ;The second one is thick;;;;
tur25;00:08:34.633;7;2;none;Thickness;kalin;0;;;;;Ikincisi kalin ;The second one is thick;;;;
tur25;00:08:34.633;7;2;none;Thickness;kalin;0;;;;;Ikincisi kalin ;The second one is thick;;;;
tur25;00:08:52.500;;;;;;;;;;;;Nothing in trial 8;;;;
tur25;00:08:52.500;;;;;;;;;;;;Nothing in trial 8;;;;
tur25;00:10:46.461;9;;;;;;;;;;;;;;;
tur25;00:10:46.461;9;;;;;;;;;;;;;;;
tur25;00:10:53.027;9;1;none;Thickness;;;;;;;Bunda da ilki daha kalin gibime geldi;And in this one I felt like the first one was more thick;;;;
tur25;00:10:53.027;9;1;none;Thickness;;;;;;;Bunda da ilki daha kalin gibime geldi;And in this one I felt like the first one was more thick;;;;
tur25;00:10:54.149;9;1;none;Thickness;kalin;1;none;neutral grip;1;;Bunda da ilki daha kalin gibime geldi;And in this one I felt like the first one was more thick;;;;
tur25;00:10:54.149;9;1;none;Thickness;kalin;1;none;neutral grip;1;;Bunda da ilki daha kalin gibime geldi;And in this one I felt like the first one was more thick;;;;
tur25;00:11:14.740;;2;;;;;;;;;Ilki daha kalin;The first one is more thick;;;;
tur25;00:11:14.740;;2;;;;;;;;;Ilki daha kalin;The first one is more thick;;;;
tur25;00:11:15.325;;2;;;kalin;;;;;;Ilki daha kalin;The first one is more thick;;;;
tur25;00:11:15.325;;2;;;kalin;;;;;;Ilki daha kalin;The first one is more thick;;;;
tur25;00:11:56.082;;3;;;;;;;;;Iki tik asagsi gibi;It's like two ticks under;;;;
tur25;00:11:56.082;;3;;;;;;;;;Iki tik asagsi gibi;It's like two ticks under;;;;
tur25;00:11:56.708;;3;;;asari;;;;;;Iki tik asagsi gibi;It's like two ticks under;;asagsi = under + accusative;;
tur25;00:11:56.708;;3;;;asari;;;;;;Iki tik asagsi gibi;It's like two ticks under;;asagsi = under + accusative;;
tur25;00:13:28.428;10;;;;;;;;;;;;;;;
tur25;00:13:28.428;10;;;;;;;;;;;;;;;
tur25;00:13:48.776;10;1;none;Thickness;;;;;;;Ilki daha kalin diyebilirim;I can say that the first one is more thick;;;;
tur25;00:13:48.776;10;1;none;Thickness;;;;;;;Ilki daha kalin diyebilirim;I can say that the first one is more thick;;;;
tur25;00:13:49.516;10;1;none;Thickness;kalin;1;none;none;1;;Ilki daha kalin diyebilirim;I can say that the first one is more thick;;;;
tur25;00:13:49.516;10;1;none;Thickness;kalin;1;none;none;1;;Ilki daha kalin diyebilirim;I can say that the first one is more thick;;;;
tur25;00:14:09.500;;;;;;;;;;Nothing in trial 11;;;;;;
tur25;00:14:09.500;;;;;;;;;;Nothing in trial 11;;;;;;
tur25;00:15:49.050;;;;;;;;;;Nothing in trial 12;;;;;;
tur25;00:15:49.050;;;;;;;;;;Nothing in trial 12;;;;;;
tur25;00:17:14.228;13;;;;;;;;;;;;;;;
tur25;00:17:14.228;13;;;;;;;;;;;;;;;
tur25;00:17:21.533;13;1;voice;Thickness;;;;;;;daha kalin, iki erkek sesi;more thick, two male voices;;;;
tur25;00:17:21.533;13;1;voice;Thickness;;;;;;;daha kalin, iki erkek sesi;more thick, two male voices;;;;
tur25;00:17:21.842;13;1;voice;Thickness;kalin;1;none;other;2;;daha kalin, iki erkek sesi;more thick, two male voices;;;;
tur25;00:17:21.842;13;1;voice;Thickness;kalin;1;none;other;2;;daha kalin, iki erkek sesi;more thick, two male voices;;;;
tur25;00:22:24.000;;;;;;;;;;Nothing in trial 14;;;;;;
tur25;00:22:24.000;;;;;;;;;;Nothing in trial 14;;;;;;
tur25;00:23:12.994;15;;;;;;;;;;;;;;;
tur25;00:23:12.994;15;;;;;;;;;;;;;;;
tur25;00:23:27.591;15;1;sound;Thickness;;;;;;;Ikincisi daha kalin bir sesti;The second one was a more thick sound;;;;
tur25;00:23:27.591;15;1;sound;Thickness;;;;;;;Ikincisi daha kalin bir sesti;The second one was a more thick sound;;;;
tur25;00:23:28.425;15;1;sound;Thickness;kalin;0;;;;;Ikincisi daha kalin bir sesti;The second one was a more thick sound;;;;
tur25;00:23:28.425;15;1;sound;Thickness;kalin;0;;;;;Ikincisi daha kalin bir sesti;The second one was a more thick sound;;;;
tur25;00:23:49.194;16;;;;;;;;;;;;;;;
tur25;00:23:49.194;16;;;;;;;;;;;;;;;
tur25;00:23:51.971;16;1;none;Thickness;;;;;;;Ikinicisi baya bir titrek ve kalin ;The second one is quite trembling and thick;;;;
tur25;00:23:51.971;16;1;none;Thickness;;;;;;;Ikinicisi baya bir titrek ve kalin ;The second one is quite trembling and thick;;;;
tur25;00:23:54.799;16;1;none;Thickness;kalin;0;;;;;Ikinicisi baya bir titrek ve kalin ;The second one is quite trembling and thick;;;;
tur25;00:23:54.799;16;1;none;Thickness;kalin;0;;;;;Ikinicisi baya bir titrek ve kalin ;The second one is quite trembling and thick;;;;
tur25;00:24:05.391;16;2;none;Thickness;;;;;;;Yani ikincisi cok kalin ve titrek bir ses oldugundan ilki zaten cok daha ince kaliyor yaninda, yani bana gÌ¦re herhalde bir erkegin cikartabilecegi en kalin ses;Because the second one is a very thick and trembling sound, the first one is much more thin in comparison, like according to me its probably the thickest sound a man can make;;;;
tur25;00:24:05.391;16;2;none;Thickness;;;;;;;Yani ikincisi cok kalin ve titrek bir ses oldugundan ilki zaten cok daha ince kaliyor yaninda, yani bana gÌ¦re herhalde bir erkegin cikartabilecegi en kalin ses;Because the second one is a very thick and trembling sound, the first one is much more thin in comparison, like according to me its probably the thickest sound a man can make;;;;
tur25;00:24:09.774;16;2;none;Thickness;;;;;1;;Yani ikincisi cok kalin ve titrek bir ses oldugundan ilki zaten cok daha ince kaliyor yaninda, yani bana gÌ¦re herhalde bir erkegin cikartabilecegi en kalin ses;Because the second one is a very thick and trembling sound, the first one is much more thin in comparison, like according to me its probably the thickest sound a man can make;;;;
tur25;00:24:09.774;16;2;none;Thickness;;;;;1;;Yani ikincisi cok kalin ve titrek bir ses oldugundan ilki zaten cok daha ince kaliyor yaninda, yani bana gÌ¦re herhalde bir erkegin cikartabilecegi en kalin ses;Because the second one is a very thick and trembling sound, the first one is much more thin in comparison, like according to me its probably the thickest sound a man can make;;;;
tur25;00:24:10.301;16;2;none;Thickness;ince;1;none;open;1;gesture before;Yani ikincisi cok kalin ve titrek bir ses oldugundan ilki zaten cok daha ince kaliyor yaninda, yani bana gÌ¦re herhalde bir erkegin cikartabilecegi en kalin ses;Because the second one is a very thick and trembling sound, the first one is much more thin in comparison, like according to me its probably the thickest sound a man can make;;;;
tur25;00:24:10.301;16;2;none;Thickness;ince;1;none;open;1;gesture before;Yani ikincisi cok kalin ve titrek bir ses oldugundan ilki zaten cok daha ince kaliyor yaninda, yani bana gÌ¦re herhalde bir erkegin cikartabilecegi en kalin ses;Because the second one is a very thick and trembling sound, the first one is much more thin in comparison, like according to me its probably the thickest sound a man can make;;;;
tur25;00:24:38.298;17;;;;;;;;;;;;;;;
tur25;00:24:38.298;17;;;;;;;;;;;;;;;
tur25;00:25:11.185;;1;;;;;;;;;Erkeginki daha farkli, daha eh... yuksek;The man's is more different, more eh... high;;;;
tur25;00:25:11.185;;1;;;;;;;;;Erkeginki daha farkli, daha eh... yuksek;The man's is more different, more eh... high;;;;
tur25;00:25:15.914;;1;;;yuksek;;;;;Yukesk = high. Not clear if participant is referring to tone or force here. ;Erkeginki daha farkli, daha eh... yuksek;The man's is more different, more eh... high;;;;
tur25;00:25:15.914;;1;;;yuksek;;;;;Yukesk = high. Not clear if participant is referring to tone or force here. ;Erkeginki daha farkli, daha eh... yuksek;The man's is more different, more eh... high;;;;
tur25;00:25:35.800;;;;;;;;;;;;Nothing in trial 18;;;;
tur25;00:25:35.800;;;;;;;;;;;;Nothing in trial 18;;;;
tur25;00:26:24.278;19;;;;;;;;;;;;;;;
tur25;00:26:24.278;19;;;;;;;;;;;;;;;
tur25;00:26:44.290;;1;;;;;;;;;Cok kalin ve titrek bir ses;A very thick and trembling sound;;;;
tur25;00:26:44.290;;1;;;;;;;;;Cok kalin ve titrek bir ses;A very thick and trembling sound;;;;
tur25;00:26:44.606;;1;;;kalin;;;;;;Cok kalin ve titrek bir ses;A very thick and trembling sound;;;;
tur25;00:26:44.606;;1;;;kalin;;;;;;Cok kalin ve titrek bir ses;A very thick and trembling sound;;;;
tur25;00:27:28.358;20;;;;;;;;;;;;;;;
tur25;00:27:28.358;20;;;;;;;;;;;;;;;
tur25;00:27:31.861;20;1;sound;Thickness;;;;;;;Bir erkegin cikartabilecegi en kalin ses;The thickest sound a man can produce;;;;
tur25;00:27:31.861;20;1;sound;Thickness;;;;;;;Bir erkegin cikartabilecegi en kalin ses;The thickest sound a man can produce;;;;
tur25;00:27:33.479;20;1;sound;Thickness;kalin;1;none;neutral grip;1;;Bir erkegin cikartabilecegi en kalin ses;The thickest sound a man can produce;;;;
tur25;00:27:33.479;20;1;sound;Thickness;kalin;1;none;neutral grip;1;;Bir erkegin cikartabilecegi en kalin ses;The thickest sound a man can produce;;;;
tur25;00:28:00.433;21;;;;;;;;;;;;;;;
tur25;00:28:00.433;21;;;;;;;;;;;;;;;
tur25;00:28:20.724;;1;;;;;;;;;Daha ince;More thin;;;;
tur25;00:28:20.724;;1;;;;;;;;;Daha ince;More thin;;;;
tur25;00:28:21.015;;1;;;ince;;;;;;Daha ince;More thin;;;;
tur25;00:28:21.015;;1;;;ince;;;;;;Daha ince;More thin;;;;
tur25;00:28:41.393;22;;;;;;;;;;;;;;;
tur25;00:28:41.393;22;;;;;;;;;;;;;;;
tur25;00:28:52.977;22;1;voice;Thickness;;;;;;;Bayanin sesi cok daha ince;The lady's voice is much more thin;;;;
tur25;00:28:52.977;22;1;voice;Thickness;;;;;;;Bayanin sesi cok daha ince;The lady's voice is much more thin;;;;
tur25;00:28:54.272;22;1;voice;Thickness;ince;0;;;;;Bayanin sesi cok daha ince;The lady's voice is much more thin;;;;
tur25;00:28:54.272;22;1;voice;Thickness;ince;0;;;;;Bayanin sesi cok daha ince;The lady's voice is much more thin;;;;
tur25;00:29:09.600;;;;;;;;;;Nothing in trial 23;;;;;;
tur25;00:29:09.600;;;;;;;;;;Nothing in trial 23;;;;;;
tur25;00:29:40.100;;;;;;;;;;Nothing in trial 24;;;;;;
tur25;00:29:40.100;;;;;;;;;;Nothing in trial 24;;;;;;
tur25;00:30:20.000;;;;;;;;;;Nothing in trial 25;;;;;;
tur25;00:30:20.000;;;;;;;;;;Nothing in trial 25;;;;;;
tur3;00:00:30.186;1;1;none;Thickness;;;;;;;Sonraki kalinlasti. ;The next one became thicker;;;;
tur3;00:00:30.186;1;1;none;Thickness;;;;;;;Sonraki kalinlasti. ;The next one became thicker;;;;
tur3;00:00:30.807;1;1;none;Thickness;kalinlasti;1;vert;flat H;1;thick + gesture up;Sonraki kalinlasti. ;The next one became thicker;;kalinlasti = became thicker;;
tur3;00:00:30.807;1;1;none;Thickness;kalinlasti;1;vert;flat H;1;thick + gesture up;Sonraki kalinlasti. ;The next one became thicker;;kalinlasti = became thicker;;
tur3;00:00:45.700;2;;;;;;;;;Nothing in trial 2. Only an explanation about the tone rising, after the confederate asked participant to further explain.;;;;;;
tur3;00:00:45.700;2;;;;;;;;;Nothing in trial 2. Only an explanation about the tone rising, after the confederate asked participant to further explain.;;;;;;
tur3;00:01:09.240;3;;;;;;;;;;;;;;;
tur3;00:01:09.240;3;;;;;;;;;;;;;;;
tur3;00:01:09.452;3;1;voice;Height;;;;;;;Birincisi cok yuksek erkek sesiydi, yani ince;The first one was a very high male voice, that is thin;;;;
tur3;00:01:09.452;3;1;voice;Height;;;;;;;Birincisi cok yuksek erkek sesiydi, yani ince;The first one was a very high male voice, that is thin;;;;
tur3;00:01:10.404;3;1;voice;Height;yuksek;0;;;;high;Birincisi cok yuksek erkek sesiydi, yani ince;The first one was a very high male voice, that is thin;;;;
tur3;00:01:10.404;3;1;voice;Height;yuksek;0;;;;high;Birincisi cok yuksek erkek sesiydi, yani ince;The first one was a very high male voice, that is thin;;;;
tur3;00:01:13.278;3;2;none;Thickness;;;;;;;Ikincisi elektronik, yani insan sesi gibi degildi, cok inceydi;The second one was electronic, that is, it was not like a human voice, it was very thin;;;;
tur3;00:01:13.278;3;2;none;Thickness;;;;;;;Ikincisi elektronik, yani insan sesi gibi degildi, cok inceydi;The second one was electronic, that is, it was not like a human voice, it was very thin;;;;
tur3;00:01:18.283;3;2;none;Thickness;inceydi;0;;;;;Ikincisi elektronik, yani insan sesi gibi degildi, cok inceydi;The second one was electronic, that is, it was not like a human voice, it was very thin;;past tense;;
tur3;00:01:18.283;3;2;none;Thickness;inceydi;0;;;;;Ikincisi elektronik, yani insan sesi gibi degildi, cok inceydi;The second one was electronic, that is, it was not like a human voice, it was very thin;;past tense;;
